uwi,long,lat,lease,operator,fake_number
8442,-97.7417667,29.0016444,RUCKMAN RANCH UNIT,BURLINGTON RESOURCES O&G CO LP,100
8443,-97.2545806,29.3138889,LANGHOFF UNIT A,TEAL OPERATING LLC,97
8444,-97.2546111,29.3138278,RATHKAMP UNIT,TEAL OPERATING LLC,95
8445,-97.6299778,28.9658777,BARROW 01,PIONEER NATURAL RESOURCES USA INC,36
8446,-97.6299306,28.96595,BARROW 01,PIONEER NATURAL RESOURCES USA INC,70
8447,-97.6298861,28.966025,BARROW 01,PIONEER NATURAL RESOURCES USA INC,11
8448,-97.6298412,28.9660957,BARROW 01,PIONEER NATURAL RESOURCES USA INC,37
8449,-97.2521889,29.3250861,LANGHOFF UNIT A,TEAL OPERATING LLC,66
8450,-97.6351304,28.953056,HALEPESKA GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,10
8451,-97.6351694,28.9529964,HALEPESKA GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,77
8452,-97.3883311,29.2389211,HANSEN A,DEVON ENERGY PRODUCTION COMPANY L P,17
8453,-97.6630472,28.9957919,VASBINDER A,DEVON ENERGY PRODUCTION COMPANY L P,50
8454,-97.6630275,28.9958281,VASBINDER A,DEVON ENERGY PRODUCTION COMPANY L P,43
8455,-97.6630053,28.9958641,VASBINDER A,DEVON ENERGY PRODUCTION COMPANY L P,90
8456,-97.6629778,28.9959003,VASBINDER A,DEVON ENERGY PRODUCTION COMPANY L P,33
8457,-97.6873025,28.9873172,LP BUTLER B,DEVON ENERGY PRODUCTION COMPANY L P,27
8458,-97.6873,28.9873583,LP BUTLER B,DEVON ENERGY PRODUCTION COMPANY L P,19
8459,-97.6834436,28.9942339,BUTLER W `A`,DEVON ENERGY PRODUCTION COMPANY L P,42
8460,-97.6873,28.9874,LP BUTLER B,DEVON ENERGY PRODUCTION COMPANY L P,31
8461,-97.6873,28.9874806,BUTLER E `A`,DEVON ENERGY PRODUCTION COMPANY L P,47
8462,-97.6873,28.9874417,BUTLER E `A`,DEVON ENERGY PRODUCTION COMPANY L P,61
8463,-97.3885639,29.2388944,HANSEN B-OLIVER D SA `A`,DEVON ENERGY PRODUCTION COMPANY L P,64
8464,-97.4576031,29.1791901,CANTU B,DEVON ENERGY PRODUCTION COMPANY L P,85
8465,-97.4576309,29.1791568,CANTU B,DEVON ENERGY PRODUCTION COMPANY L P,99
8466,-97.4576892,29.1790929,CANTU B,DEVON ENERGY PRODUCTION COMPANY L P,46
8467,-97.3884244,29.23891,HANSEN A,DEVON ENERGY PRODUCTION COMPANY L P,23
8468,-97.2798668,29.3514004,BOOTHE UNIT,EOG RESOURCES INCORPORATED,48
8469,-97.2798668,29.3514977,BOOTHE UNIT,EOG RESOURCES INCORPORATED,57
8470,-97.4576583,29.179125,CANTU B,DEVON ENERGY PRODUCTION COMPANY L P,8
8471,-97.6799443,28.9968878,CIACCIO A,DEVON ENERGY PRODUCTION COMPANY L P,29
8472,-97.6799694,28.9968611,CIACCIO A,DEVON ENERGY PRODUCTION COMPANY L P,100
8473,-97.6834222,28.9943972,CKODRE A,DEVON ENERGY PRODUCTION COMPANY L P,29
8474,-97.6137278,28.9868167,BOLDT 01,PIONEER NATURAL RESOURCES USA INC,61
8475,-97.6107112,28.9901111,BOLDT 01,PIONEER NATURAL RESOURCES USA INC,69
8476,-97.2356472,29.3307444,HOERMANN UNIT,TEAL OPERATING LLC,76
8477,-97.6834306,28.9943172,CKODRE A,DEVON ENERGY PRODUCTION COMPANY L P,47
8478,-97.6801356,28.9968896,CKODRE A,DEVON ENERGY PRODUCTION COMPANY L P,46
8479,-97.6799917,28.9968889,CKODRE A,DEVON ENERGY PRODUCTION COMPANY L P,46
8480,-97.6834444,28.9941922,BUTLER E `A`,DEVON ENERGY PRODUCTION COMPANY L P,8
8481,-97.6834361,28.9942755,BUTLER E `A`,DEVON ENERGY PRODUCTION COMPANY L P,24
8482,-97.6834298,28.9943561,BUTLER E `A`,DEVON ENERGY PRODUCTION COMPANY L P,38
8483,-97.6801806,28.9968889,BUTLER E `A`,DEVON ENERGY PRODUCTION COMPANY L P,75
8484,-97.6800861,28.9968894,BUTLER E `A`,DEVON ENERGY PRODUCTION COMPANY L P,51
8485,-97.680041,28.9968894,BUTLER E `A`,DEVON ENERGY PRODUCTION COMPANY L P,32
8486,-97.5270306,29.1274916,MARALDO A-403,BURLINGTON RESOURCES O&G CO LP,36
8487,-97.5600817,29.015845,SCHORLEMER HOPE 01,PIONEER NATURAL RESOURCES USA INC,5
8488,-97.5601694,29.015875,SCHORLEMER HOPE 01,PIONEER NATURAL RESOURCES USA INC,20
8489,-97.5602556,29.0159056,SCHORLEMER HOPE 01,PIONEER NATURAL RESOURCES USA INC,36
8490,-97.252725,29.35635,CHUMCHAL UNIT,TEAL OPERATING LLC,96
8491,-97.2355667,29.3307389,CHUMCHAL UNIT,TEAL OPERATING LLC,48
8492,-97.2526889,29.3564111,CHUMCHAL UNIT,TEAL OPERATING LLC,94
8493,-97.3883776,29.2389154,HANSEN B-OLIVER D SA `C`,DEVON ENERGY PRODUCTION COMPANY L P,44
8494,-97.3884694,29.2389055,HANSEN B-OLIVER D SA `B`,DEVON ENERGY PRODUCTION COMPANY L P,51
8495,-97.2529056,29.325175,GERDES UNIT,TEAL OPERATING LLC,84
8496,-97.2528278,29.3251667,GERDES UNIT,TEAL OPERATING LLC,6
8497,-97.5563981,28.9652659,ECKHARDT RANCH GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,14
8498,-97.4365028,29.1679333,ARNDT A,DEVON ENERGY PRODUCTION COMPANY L P,8
8499,-97.7031594,29.0431667,H&H UNIT A,BURLINGTON RESOURCES O&G CO LP,69
8500,-97.7030969,29.0431639,H&H UNIT B,BURLINGTON RESOURCES O&G CO LP,74
8501,-97.6817689,29.0241743,MUELLER H UNIT A,BURLINGTON RESOURCES O&G CO LP,37
8502,-97.4364699,29.1678589,ARNDT A,DEVON ENERGY PRODUCTION COMPANY L P,81
8503,-97.3415778,29.2058,HAMILTON TRUST UNIT D,BURLINGTON RESOURCES O&G CO LP,36
8504,-97.6935472,28.981064,LP BUTLER B,DEVON ENERGY PRODUCTION COMPANY L P,11
8505,-97.6935268,28.9810279,LP BUTLER B,DEVON ENERGY PRODUCTION COMPANY L P,19
8506,-97.6934768,28.9809557,LP BUTLER B,DEVON ENERGY PRODUCTION COMPANY L P,43
8507,-97.6935018,28.9809918,LP BUTLER B,DEVON ENERGY PRODUCTION COMPANY L P,20
8508,-97.3415778,29.2058389,HAMILTON TRUST UNIT D,BURLINGTON RESOURCES O&G CO LP,61
8509,-97.55845,29.0191722,SCHORLEMER 02,PIONEER NATURAL RESOURCES USA INC,31
8510,-97.5584028,29.0192444,SCHORLEMER 02,PIONEER NATURAL RESOURCES USA INC,40
8511,-97.5583583,29.0193167,SCHORLEMER 02,PIONEER NATURAL RESOURCES USA INC,7
8512,-97.5583111,29.0193861,SCHORLEMER 02,PIONEER NATURAL RESOURCES USA INC,17
8513,-97.2277649,29.351339,LOOS UNIT,TEAL OPERATING LLC,51
8514,-97.2277639,29.3514056,LOOS UNIT,TEAL OPERATING LLC,11
8515,-97.3808389,29.2086139,HAMILTON TRUST A-405,BURLINGTON RESOURCES O&G CO LP,37
8516,-97.3808861,29.2086167,HAMILTON TRUST A-405,BURLINGTON RESOURCES O&G CO LP,89
8517,-97.3840233,29.2081306,HAMILTON TRUST A-405,BURLINGTON RESOURCES O&G CO LP,86
8518,-97.3838981,29.208125,HAMILTON TRUST A-405,BURLINGTON RESOURCES O&G CO LP,22
8519,-97.3839606,29.2081278,HAMILTON TRUST A-405,BURLINGTON RESOURCES O&G CO LP,9
8520,-97.3838354,29.2081202,HAMILTON TRUST A-405,BURLINGTON RESOURCES O&G CO LP,59
8521,-97.5713619,29.0292419,WARLING 01,PIONEER NATURAL RESOURCES USA INC,35
8522,-97.57128,29.0292014,WARLING 01,PIONEER NATURAL RESOURCES USA INC,55
8523,-97.5711981,29.0291611,WARLING 01,PIONEER NATURAL RESOURCES USA INC,14
8524,-97.5843695,29.0076444,GARVEL 01,PIONEER NATURAL RESOURCES USA INC,12
8525,-97.584325,29.0077167,GARVEL 01,PIONEER NATURAL RESOURCES USA INC,90
8526,-97.5842777,29.0077885,GARVEL 01,PIONEER NATURAL RESOURCES USA INC,53
8527,-97.5842317,29.0078603,GARVEL 01,PIONEER NATURAL RESOURCES USA INC,18
8528,-97.7414722,29.000475,RUCKMAN RANCH UNIT,BURLINGTON RESOURCES O&G CO LP,17
8529,-97.7378417,29.0121194,RUCKMAN RANCH UNIT,BURLINGTON RESOURCES O&G CO LP,6
8530,-97.7379056,29.0121194,RUCKMAN RANCH UNIT,BURLINGTON RESOURCES O&G CO LP,95
8531,-97.3892917,29.2242583,OLIVER A,DEVON ENERGY PRODUCTION COMPANY L P,91
8532,-97.38925,29.2242611,OLIVER A,DEVON ENERGY PRODUCTION COMPANY L P,89
8533,-97.3892017,29.2242577,OLIVER A,DEVON ENERGY PRODUCTION COMPANY L P,49
8534,-97.3891545,29.2242537,OLIVER A,DEVON ENERGY PRODUCTION COMPANY L P,77
8535,-97.410393,29.2191161,OLIVER B,DEVON ENERGY PRODUCTION COMPANY L P,38
8536,-97.4103504,29.2191318,OLIVER B,DEVON ENERGY PRODUCTION COMPANY L P,47
8537,-97.4103069,29.2191494,OLIVER B,DEVON ENERGY PRODUCTION COMPANY L P,71
8538,-97.4102653,29.2191639,OLIVER B,DEVON ENERGY PRODUCTION COMPANY L P,25
8539,-97.4025271,29.220839,OLIVER B,DEVON ENERGY PRODUCTION COMPANY L P,67
8540,-97.402579,29.2208214,OLIVER B,DEVON ENERGY PRODUCTION COMPANY L P,88
8541,-97.4026209,29.220805,OLIVER B,DEVON ENERGY PRODUCTION COMPANY L P,25
8542,-97.4026654,29.2207855,OLIVER B,DEVON ENERGY PRODUCTION COMPANY L P,93
8543,-97.4047722,29.2199028,OLIVER B,DEVON ENERGY PRODUCTION COMPANY L P,7
8544,-97.4048155,29.2198872,OLIVER B,DEVON ENERGY PRODUCTION COMPANY L P,84
8545,-97.4048556,29.2198694,OLIVER B,DEVON ENERGY PRODUCTION COMPANY L P,92
8546,-97.4049003,29.2198519,OLIVER B,DEVON ENERGY PRODUCTION COMPANY L P,31
8547,-97.3920028,29.2365167,OLIVER A,DEVON ENERGY PRODUCTION COMPANY L P,11
8548,-97.3920239,29.2365555,OLIVER A,DEVON ENERGY PRODUCTION COMPANY L P,9
8549,-97.3920434,29.2365916,OLIVER A,DEVON ENERGY PRODUCTION COMPANY L P,6
8550,-97.4281389,29.1669972,WAGNER A,DEVON ENERGY PRODUCTION COMPANY L P,25
8551,-97.4280944,29.1670111,WAGNER A,DEVON ENERGY PRODUCTION COMPANY L P,62
8552,-97.4280521,29.1670266,WAGNER A,DEVON ENERGY PRODUCTION COMPANY L P,93
8553,-97.4280077,29.1670411,WAGNER A,DEVON ENERGY PRODUCTION COMPANY L P,74
8554,-97.4279639,29.1670556,WAGNER A,DEVON ENERGY PRODUCTION COMPANY L P,20
8555,-97.26125,29.3115417,BOENING UNIT,TEAL OPERATING LLC,61
8556,-97.4261389,29.1677611,WAGNER A,DEVON ENERGY PRODUCTION COMPANY L P,43
8557,-97.4260942,29.1677758,WAGNER A,DEVON ENERGY PRODUCTION COMPANY L P,14
8558,-97.2612861,29.3116361,RATHKAMP UNIT,TEAL OPERATING LLC,12
8559,-97.4260506,29.1677894,WAGNER A,DEVON ENERGY PRODUCTION COMPANY L P,56
8560,-97.4260056,29.1678028,WAGNER A,DEVON ENERGY PRODUCTION COMPANY L P,61
8561,-97.4259611,29.1678167,WAGNER A,DEVON ENERGY PRODUCTION COMPANY L P,16
8562,-97.3920623,29.2366327,OLIVER A,DEVON ENERGY PRODUCTION COMPANY L P,32
8563,-97.5470406,29.0964889,ADAMS UNIT A,BURLINGTON RESOURCES O&G CO LP,71
8564,-97.4144472,29.1556944,CUSACK M `A`,DEVON ENERGY PRODUCTION COMPANY L P,68
8565,-97.4144034,29.1557082,CUSACK M `A`,DEVON ENERGY PRODUCTION COMPANY L P,72
8566,-97.7394188,28.9975679,RUCKMAN RANCH UNIT,BURLINGTON RESOURCES O&G CO LP,53
8567,-97.5470669,29.0963806,ADAMS UNIT A,BURLINGTON RESOURCES O&G CO LP,8
8568,-97.5470536,29.0964361,ADAMS UNIT A,BURLINGTON RESOURCES O&G CO LP,4
8569,-97.3986278,29.2233556,OLIVER A,DEVON ENERGY PRODUCTION COMPANY L P,96
8570,-97.3985889,29.2233778,OLIVER A,DEVON ENERGY PRODUCTION COMPANY L P,34
8571,-97.3985487,29.2234023,OLIVER A,DEVON ENERGY PRODUCTION COMPANY L P,72
8572,-97.3985098,29.2237023,OLIVER A,DEVON ENERGY PRODUCTION COMPANY L P,95
8573,-97.4144917,29.1556833,NATHO B,DEVON ENERGY PRODUCTION COMPANY L P,55
8574,-97.4099944,29.1545139,CUSACK M `A`,DEVON ENERGY PRODUCTION COMPANY L P,73
8575,-97.4099497,29.1545247,CUSACK M `A`,DEVON ENERGY PRODUCTION COMPANY L P,82
8576,-97.4098583,29.1545472,CUSACK M `B`,DEVON ENERGY PRODUCTION COMPANY L P,38
8577,-97.4024213,29.1585898,CUSACK M `B`,DEVON ENERGY PRODUCTION COMPANY L P,62
8578,-97.4024139,29.15855,CUSACK M `B`,DEVON ENERGY PRODUCTION COMPANY L P,52
8579,-97.4024083,29.1585083,CUSACK M `B`,DEVON ENERGY PRODUCTION COMPANY L P,13
8580,-97.3203417,29.3237527,JUSTISS UNIT,EOG RESOURCES INCORPORATED,47
8581,-97.3202667,29.3238222,JUSTISS UNIT,EOG RESOURCES INCORPORATED,85
8582,-97.2482422,29.3662889,LOOS UNIT,TEAL OPERATING LLC,38
8583,-97.6058472,29.1002,MOORE UNIT A,BURLINGTON RESOURCES O&G CO LP,92
8584,-97.6058222,29.10025,MOORE UNIT A,BURLINGTON RESOURCES O&G CO LP,22
8585,-97.4924081,29.1439333,BORCHARDT R UNIT E,BURLINGTON RESOURCES O&G CO LP,33
8586,-97.4924583,29.1439667,BORCHARDT R UNIT E,BURLINGTON RESOURCES O&G CO LP,31
8587,-97.4925075,29.144,BORCHARDT R UNIT E,BURLINGTON RESOURCES O&G CO LP,24
8588,-97.4925572,29.1440333,BORCHARDT R UNIT E,BURLINGTON RESOURCES O&G CO LP,52
8589,-97.578025,29.0705667,BORGFELD UNIT A,BURLINGTON RESOURCES O&G CO LP,28
8590,-97.5702333,29.0687556,BURGE UNIT A,BURLINGTON RESOURCES O&G CO LP,67
8591,-97.2457923,29.3679202,MEDINA UNIT,DEVON ENERGY PRODUCTION COMPANY L P,89
8592,-97.2457139,29.3679139,MEDINA UNIT,DEVON ENERGY PRODUCTION COMPANY L P,85
8593,-97.5706091,29.0985083,KLAEVEMANN UNIT A,BURLINGTON RESOURCES O&G CO LP,13
8594,-97.578075,29.0706,BORGFELD UNIT A,BURLINGTON RESOURCES O&G CO LP,68
8595,-97.5705972,29.0984528,KLAEVEMANN UNIT A,BURLINGTON RESOURCES O&G CO LP,38
8596,-97.5706195,29.0985611,KLAEVEMANN UNIT A,BURLINGTON RESOURCES O&G CO LP,93
8597,-97.5706306,29.0986167,KLAEVEMANN UNIT A,BURLINGTON RESOURCES O&G CO LP,28
8598,-97.5261992,29.0834278,FRANZ UNIT A,BURLINGTON RESOURCES O&G CO LP,87
8599,-97.5262278,29.0833786,FRANZ UNIT A,BURLINGTON RESOURCES O&G CO LP,40
8600,-97.3693222,29.1798611,WILD UNIT A,BURLINGTON RESOURCES O&G CO LP,28
8601,-97.3693222,29.1797639,WILD UNIT A,BURLINGTON RESOURCES O&G CO LP,6
8602,-97.3931111,29.2217778,HAMILTON TRUST A-405,BURLINGTON RESOURCES O&G CO LP,90
8603,-97.596525,29.0516417,JANSKY UNIT B,BURLINGTON RESOURCES O&G CO LP,59
8604,-97.5964689,29.0516194,JANSKY UNIT B,BURLINGTON RESOURCES O&G CO LP,96
8605,-97.5964098,29.051597,JANSKY UNIT B,BURLINGTON RESOURCES O&G CO LP,52
8606,-97.5579397,29.0413508,MATEJEK 01,PIONEER NATURAL RESOURCES USA INC,81
8607,-97.5587746,29.0400439,MATEJEK 01,PIONEER NATURAL RESOURCES USA INC,76
8608,-97.5587288,29.0401149,MATEJEK 01,PIONEER NATURAL RESOURCES USA INC,15
8609,-97.0496833,29.1828444,COASTAL BEND CADDIS,ARRINGTON OIL & GAS OPERATING LLC,88
8610,-97.6058711,29.10015,MOORE UNIT A,BURLINGTON RESOURCES O&G CO LP,37
8611,-97.5588194,29.039974,MATEJEK 01,PIONEER NATURAL RESOURCES USA INC,27
8612,-97.5579858,29.0412792,MATEJEK 01,PIONEER NATURAL RESOURCES USA INC,71
8613,-97.490425,29.1794889,KRAUSE UNIT A,BURLINGTON RESOURCES O&G CO LP,95
8614,-97.4904111,29.1795417,KRAUSE UNIT A,BURLINGTON RESOURCES O&G CO LP,72
8615,-97.4903806,29.17965,KRAUSE UNIT A,BURLINGTON RESOURCES O&G CO LP,5
8616,-97.6090947,28.9760103,METTING NEUTZLER 01,PIONEER NATURAL RESOURCES USA INC,98
8617,-97.6091611,28.9760667,METTING NEUTZLER 01,PIONEER NATURAL RESOURCES USA INC,97
8618,-97.60923,28.9761244,METTING NEUTZLER 01,PIONEER NATURAL RESOURCES USA INC,65
8619,-97.6092978,28.9761816,METTING NEUTZLER 01,PIONEER NATURAL RESOURCES USA INC,98
8620,-97.60615,28.9794556,METTING NEUTZLER 01,PIONEER NATURAL RESOURCES USA INC,87
8621,-97.6060612,28.9796916,METTING NEUTZLER 01,PIONEER NATURAL RESOURCES USA INC,29
8622,-97.6060914,28.9796123,METTING NEUTZLER 01,PIONEER NATURAL RESOURCES USA INC,22
8623,-97.6261486,28.9337772,KEACH GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,77
8624,-97.6261831,28.9337311,KEACH GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,13
8625,-97.6262167,28.9336847,KEACH GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,93
8626,-97.6262497,28.9336383,KEACH GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,81
8627,-97.570669,29.0693,BURGE UNIT A,BURLINGTON RESOURCES O&G CO LP,56
8628,-97.570728,29.069322,BURGE UNIT A,BURLINGTON RESOURCES O&G CO LP,89
8629,-97.6673111,29.0312222,D&S,1776 ENERGY OPERATORS LLC,78
8630,-97.5269532,29.1275786,MARALDO A-403,BURLINGTON RESOURCES O&G CO LP,37
8631,-97.6870676,29.0481378,KLEIN G UNIT B,BURLINGTON RESOURCES O&G CO LP,24
8632,-97.6871273,29.0481191,KLEIN G UNIT B,BURLINGTON RESOURCES O&G CO LP,71
8633,-97.5762695,29.0871611,WESTHOFF UNIT A,BURLINGTON RESOURCES O&G CO LP,41
8634,-97.5762417,29.0872111,WESTHOFF UNIT A,BURLINGTON RESOURCES O&G CO LP,36
8635,-97.5762172,29.0872611,MUELLER A UNIT A,BURLINGTON RESOURCES O&G CO LP,60
8636,-97.650925,29.0256,SCHENDEL A,DEVON ENERGY PRODUCTION COMPANY L P,83
8637,-97.6452419,29.0290117,SCHENDEL A,DEVON ENERGY PRODUCTION COMPANY L P,45
8638,-97.6465947,29.0317214,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,36
8639,-97.4964997,29.0952742,IBROM B,DEVON ENERGY PRODUCTION COMPANY L P,51
8640,-97.4809215,29.1111545,FISHER  A,DEVON ENERGY PRODUCTION COMPANY L P,84
8641,-97.4937306,29.0951611,IBROM A,DEVON ENERGY PRODUCTION COMPANY L P,93
8642,-97.4976222,29.0929056,IBROM  A,DEVON ENERGY PRODUCTION COMPANY L P,10
8643,-97.6367728,29.0355985,GEFFERT A,DEVON ENERGY PRODUCTION COMPANY L P,5
8644,-97.2470748,29.2601283,PARGMANN A UNIT,DEVON ENERGY PRODUCTION COMPANY L P,7
8645,-97.641317,29.0108088,LANIK B,BHP BILLITON PETROLEUM(TXLA OP) COMPANY,93
8646,-97.4099,29.1545389,CUSACK M `A` - CUSACK M `B` SA,DEVON ENERGY PRODUCTION COMPANY L P,37
8647,-97.6387278,29.0155694,LANIK B,BHP BILLITON PETROLEUM(TXLA OP) COMPANY,62
8648,-97.4808076,29.1156408,FISHER A,DEVON ENERGY PRODUCTION COMPANY L P,48
8649,-97.5177556,29.1108472,MARALDO A-403,BURLINGTON RESOURCES O&G CO LP,75
8650,-97.4809187,29.1111129,FISHER A,DEVON ENERGY PRODUCTION COMPANY L P,45
8651,-97.5178556,29.1109139,MARALDO A403,BURLINGTON RESOURCES O&G CO LP,88
8652,-97.5164722,29.1105778,MARALDO A-403,BURLINGTON RESOURCES O&G CO LP,59
8653,-97.2443119,29.2928731,COLLE UNIT,TEAL OPERATING LLC,58
8654,-97.5179056,29.1109472,MARALDO A-403,BURLINGTON RESOURCES O&G CO LP,82
8655,-97.2886501,29.2997096,BOYSEN A,DEVON ENERGY PRODUCTION COMPANY L P,92
8656,-97.2886981,29.2997134,BOYSEN A,DEVON ENERGY PRODUCTION COMPANY L P,36
8657,-97.6399008,29.0384242,GEFFERT A,DEVON ENERGY PRODUCTION COMPANY L P,39
8658,-97.639924,29.0383884,GEFFERT A,DEVON ENERGY PRODUCTION COMPANY L P,75
8659,-97.6399472,29.0383524,GEFFERT A,DEVON ENERGY PRODUCTION COMPANY L P,6
8660,-97.6367506,29.0356346,GEFFERT A,DEVON ENERGY PRODUCTION COMPANY L P,8
8661,-97.6367978,29.0355624,GEFFERT A,DEVON ENERGY PRODUCTION COMPANY L P,94
8662,-97.6367286,29.0356705,GEFFERT A,DEVON ENERGY PRODUCTION COMPANY L P,22
8663,-97.6367028,29.0357056,GEFFERT A,DEVON ENERGY PRODUCTION COMPANY L P,2
8664,-97.6453111,29.0289041,SCHENDEL A,DEVON ENERGY PRODUCTION COMPANY L P,65
8665,-97.6453573,29.028832,SCHENDEL A,DEVON ENERGY PRODUCTION COMPANY L P,24
8666,-97.6509472,29.0255651,SCHENDEL A,DEVON ENERGY PRODUCTION COMPANY L P,65
8667,-97.6510387,29.025421,SCHENDEL A,DEVON ENERGY PRODUCTION COMPANY L P,65
8668,-97.651016,29.0254572,SCHENDEL A,DEVON ENERGY PRODUCTION COMPANY L P,88
8669,-97.6465714,29.0317572,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,49
8670,-97.6399705,29.0383166,GEFFERT A,DEVON ENERGY PRODUCTION COMPANY L P,88
8671,-97.6466414,29.0316497,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,51
8672,-97.6466642,29.0316152,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,55
8673,-97.646617,29.0316846,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,36
8674,-97.6302592,29.0300422,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,26
8675,-97.6302823,29.0300064,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,99
8676,-97.6303054,29.0299704,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,53
8677,-97.4937294,29.0951208,IBROM A,DEVON ENERGY PRODUCTION COMPANY L P,20
8678,-97.4937294,29.0950819,IBROM A,DEVON ENERGY PRODUCTION COMPANY L P,85
8679,-97.4937278,29.0950394,IBROM A,DEVON ENERGY PRODUCTION COMPANY L P,79
8680,-97.6466861,29.0315778,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,92
8681,-97.5121519,29.1843425,DYLAN UNIT,EOG RESOURCES INCORPORATED,98
8682,-97.6302368,29.0300788,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,71
8683,-97.5122278,29.1842728,DYLAN UNIT,EOG RESOURCES INCORPORATED,67
8684,-97.6413891,29.0107005,LANIK B,BHP BILLITON PETROLEUM(TXLA OP) COMPANY,59
8685,-97.6410889,29.0107361,LANIK B,BHP BILLITON PETROLEUM(TXLA OP) COMPANY,13
8686,-97.6413444,29.010775,LANIK B,BHP BILLITON PETROLEUM(TXLA OP) COMPANY,59
8687,-97.6387703,29.0155917,LANIK B,BHP BILLITON PETROLEUM(TXLA OP) COMPANY,32
8688,-97.4965,29.0953986,IBROM B,DEVON ENERGY PRODUCTION COMPANY L P,23
8689,-97.4965,29.0953569,IBROM B,DEVON ENERGY PRODUCTION COMPANY L P,16
8690,-97.4965003,29.0953156,IBROM B,DEVON ENERGY PRODUCTION COMPANY L P,9
8691,-97.6476586,29.0385509,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,30
8692,-97.6475894,29.0386584,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,52
8693,-97.6476357,29.0385866,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,1
8694,-97.6476126,29.0386226,SCHENDEL B,DEVON ENERGY PRODUCTION COMPANY L P,98
8695,-97.6866525,29.0108028,MARON UNIT A,BURLINGTON RESOURCES O&G CO LP,12
8696,-97.6866503,29.0107472,MARON UNIT A,BURLINGTON RESOURCES O&G CO LP,22
8697,-97.6866528,29.0106917,MARON UNIT A,BURLINGTON RESOURCES O&G CO LP,22
8698,-97.6866519,29.0108583,MARON UNIT A,BURLINGTON RESOURCES O&G CO LP,65
8699,-97.5501189,29.0976361,BAKER D UNIT B,BURLINGTON RESOURCES O&G CO LP,1
8700,-97.5501472,29.0975861,BAKER D UNIT B,BURLINGTON RESOURCES O&G CO LP,4
8701,-97.5500925,29.0976861,BAKER D UNIT B,BURLINGTON RESOURCES O&G CO LP,49
8702,-97.5500667,29.0977361,BAKER D UNIT B,BURLINGTON RESOURCES O&G CO LP,37
8703,-97.4998668,29.0910528,H SISTERS A,DEVON ENERGY PRODUCTION COMPANY L P,74
8704,-97.4643022,29.1756206,CANTU C,DEVON ENERGY PRODUCTION COMPANY L P,44
8705,-97.4643194,29.1755806,CANTU C,DEVON ENERGY PRODUCTION COMPANY L P,7
8706,-97.46435,29.1755028,CANTU C,DEVON ENERGY PRODUCTION COMPANY L P,54
8707,-97.4643333,29.1755417,CANTU C,DEVON ENERGY PRODUCTION COMPANY L P,94
8708,-97.7322611,29.017,RUCKMAN RANCH UNIT,BURLINGTON RESOURCES O&G CO LP,48
8709,-97.7322908,29.0169444,RUCKMAN RANCH UNIT,BURLINGTON RESOURCES O&G CO LP,6
8710,-97.26135,29.2882222,POHLER A,DEVON ENERGY PRODUCTION COMPANY L P,84
8711,-97.2613004,29.2882203,POHLER A,DEVON ENERGY PRODUCTION COMPANY L P,34
8712,-97.5762108,28.9969776,GANO JAMES 01,PIONEER NATURAL RESOURCES USA INC,63
8713,-97.5761303,28.9971264,GANO JAMES 01,PIONEER NATURAL RESOURCES USA INC,59
8714,-97.4976239,29.0928652,IBROM B,DEVON ENERGY PRODUCTION COMPANY L P,20
8715,-97.4976238,29.0927847,IBROM B,DEVON ENERGY PRODUCTION COMPANY L P,78
8716,-97.5761705,28.9970522,GANO JAMES 01,PIONEER NATURAL RESOURCES USA INC,1
8717,-97.6509929,29.0254931,SCHENDEL A-SCHENDEL B SA,DEVON ENERGY PRODUCTION COMPANY L P,43
8718,-97.6510168,29.0254567,SCHENDEL A-SCHENDEL B SA B,DEVON ENERGY PRODUCTION COMPANY L P,7
8719,-97.4976239,29.0928235,IBROM A,DEVON ENERGY PRODUCTION COMPANY L P,51
8720,-97.4976238,29.092743,IBROM A,DEVON ENERGY PRODUCTION COMPANY L P,75
8721,-97.6509083,29.0255697,SCHENDEL A-SCHENDEL B SA,DEVON ENERGY PRODUCTION COMPANY L P,60
